MXene (mg/mL),Laminin peptide (ug/mL),Electric stimulation (Hz),Voltage (V),Cell viability (%),Cell viability Index
0.0038544999917340646,49.99831350512838,0.0,0.0,102.0,1.0
0.20120351184827226,150.0,2.002849066007023,0.09833892058706048,68.0,0.5
0.10127589390316316,0.0035012594452632053,0.002779519469579466,0.004450323931027588,94.0,1.0
0.3,50.004285199205384,2.002976453216718,2.9986784291275757,47.0,0.0
0.2028753937803718,0.0,0.0,0.0,88.0,1.0
0.0,50.00222379155847,0.9981199302973283,0.10040505055418111,85.0,1.0
0.2056483136901256,0.0,1.9984419582184625,0.10091961372557688,67.0,0.5
0.3,150.0,3.0,0.10158511872891372,87.0,1.0
0.29799446580733985,0.0,1.0022927203527516,0.10001549023716164,62.0,0.5
0.06746862763056923,99.99757029603845,1.000197268675896,1.5006466294546046,64.41909,0.5
0.0022050242618712242,150.0,0.9990878527171455,2.003495377836392,81.0,1.0
0.2051414181889153,0.0,3.0,3.0,24.0,0.0
0.3,0.0,3.0,0.9981801762695035,89.0,1.0
0.2385642745701856,40.001089929264964,0.003921938527298981,0.0,144.0,1.0
0.29779742508472906,49.999895620449706,1.9982014175057814,0.9975255465699105,88.0,1.0
0.19599938550360863,50.00047970291376,0.5007589469162638,0.9986802784231011,67.0,0.5
0.09933252069392251,149.99628930838017,0.4922716405320904,3.0,36.0,0.0
0.0,49.99706405965898,0.5005579759365252,2.0006138826125617,76.0,0.5
0.09871573144440612,0.0005560348002757549,0.49877638501263677,3.0,30.0,0.0
0.10099227786404782,0.0,2.997322827232875,0.10683272686267148,101.0,1.0
0.29934584857662727,50.00138163342883,3.0,1.9995736055876878,42.0,0.0
0.29867624427931766,50.002421052581845,0.4973831516226489,0.999984780445554,51.0,0.0
0.192742804282059,149.99781489352404,1.0033989070883709,3.0,29.0,0.0
0.0,0.0016882551892226222,1.0053570518086632,2.00111029404395,61.0,0.5
0.1770447488568266,50.00055827409794,0.49943109864508795,1.495929490016202,109.0,1.0
0.3,50.001497705811666,0.0017796218372369559,0.0009558132616259706,81.0,1.0
0.1036631054286552,49.9988008842029,2.000906295085001,1.9967042801208417,58.0,0.0
0.3,149.998963249592,0.4960064139854117,3.0,44.0,0.0
0.0,0.0,0.9981991375838447,2.000701204252304,61.0,0.5
0.0,0.001292455213360956,0.49374654248674404,1.9999911580787788,47.0,0.0
0.07997249282160848,39.99632459361687,1.002059610700038,1.499360695123396,77.0,0.5
0.09485769592685107,0.0,2.9998666180697096,1.5028133595721582,111.0,1.0
0.11603066065173064,9.9980826360989,0.0,0.0,144.67497,1.0
0.19884442468343327,150.0,0.00534951819173279,0.0005847911120311914,101.0,1.0
0.10459445930711046,0.0,3.0,1.5019812256675202,111.0,1.0
0.0,49.998268941401435,0.49900631688671726,1.9969742132497534,76.0,0.5
0.3,49.998114599135604,3.0,1.999266534756589,42.0,0.0
0.10055112288189373,150.0,0.49654312060336125,2.0016515094979157,80.0,1.0
0.20540635125780027,49.99968719386442,2.0062804619578882,1.9980142998753796,46.0,0.0
0.19700314456257498,150.0,1.000285406504022,3.0,29.0,0.0
0.0,0.0029946213319937977,2.996609595888232,1.0024344301157255,96.0,1.0
0.0004637243458760813,49.99797276596132,0.9960746255546793,3.0,56.0,0.0
0.10222501300027619,50.005471272163405,1.0027260269669709,1.0014830465677333,84.0,1.0
0.0,50.0009801474914,1.9964324065680037,2.9981923776322006,61.0,0.5
0.09966426525525043,20.000617359597065,0.5020018843733915,0.9982158329967248,136.0,1.0
0.2965355652923137,149.99660840836694,1.0004413015171931,0.9991572434070122,68.0,0.5
0.29729065842711244,0.002244197130538876,0.0,0.005001279258338234,78.0,0.5
0.10189705158339651,149.9993202483246,2.001592982731167,1.0046533220255502,80.0,1.0
0.0,49.99593922999242,1.000361771852727,1.0003891323236973,97.0,1.0
0.25062666803906314,50.00753095961675,3.0,0.998672799757393,51.08921,0.0
0.1015372934675576,49.995388622480384,2.0021141740218917,1.000153488877644,87.0,1.0
0.0021766673051731335,49.9975364412024,1.9993284669552946,0.0984966502345623,92.0,1.0
0.1942290204624275,0.0,0.0,0.0,91.0,1.0
0.19874539553716178,0.0015763625836419353,1.9999620816046562,1.9957772986842266,45.0,0.0
0.20450877387979519,0.002826553301272443,2.995569856945283,3.0,24.0,0.0
0.09738053010040419,50.00227154705432,2.000741563870531,0.09624420377856473,96.0,1.0
0.0,0.0008098930669964887,3.0,1.9975394374052025,63.0,0.5
0.002714013532987583,0.0,3.0,0.9978021289976606,96.0,1.0
0.29747803379499005,0.0,0.9985434107468169,0.10317740833903581,62.0,0.5
0.29969305903455246,150.0,0.0,0.0,95.0,1.0
0.3,50.00359184139922,0.9999254035410589,1.9999133361588073,35.0,0.0
0.1932520289459822,0.0,0.0,0.0,88.0,1.0
0.08325344937144696,10.005473710883303,1.9976975015655343,0.9972623869401458,77.0,0.5
0.29737348458576507,49.99891997777624,0.5028819269536225,0.09857656484711844,100.0,1.0
0.09373770804438333,0.0,3.0,1.0014203226116953,82.0,1.0
0.09895591817541463,50.00128176949554,1.9992752509154714,2.0015317551769347,58.0,0.0
0.21606610535750256,49.99998489304395,0.0,0.0,130.0,1.0
0.10164750838971544,49.99794890405468,0.503012770057723,2.997872749820339,31.0,0.0
0.0,149.99816644193982,2.996452764172687,0.09793811874003681,95.0,1.0
0.2029222518131621,150.0,0.5049565043994863,1.9950058145315201,56.0,0.0
0.10002410807937058,0.003380849664720022,0.9994247272331009,1.0038514419735294,89.0,1.0
0.20049242866954142,50.00346476027936,0.002489839435233182,0.0,94.0,1.0
0.1984809441607647,150.0,0.0,0.003348736345948355,96.0,1.0
0.10230629792772628,49.99926665538479,0.9991654374990593,0.10133375856095148,90.0,1.0
0.07341630266620743,19.999569888203034,1.9973789042659509,1.5016802652229975,52.42047,0.0
0.28454005445311464,90.00109554871798,0.0,0.0,130.0,1.0
0.14181162149241147,30.000560997705048,0.0008017260076227078,0.0,124.0,1.0
0.1017248257359353,149.99722572771958,0.9970964357419282,3.0,33.0,0.0
0.0,49.999158472284066,2.0028455298599015,0.10350547044179653,92.0,1.0
0.2939910788543909,50.000838076310416,3.0,2.0023354605548183,42.0,0.0
0.006198511861935135,150.0,2.991694978921809,1.999739902755508,88.0,1.0
0.19412673485030793,0.0,2.00141297273959,2.001276215784395,45.0,0.0
0.2986314018016435,50.00328405505151,0.003144634085115599,0.0,96.0,1.0
0.1021750754031411,149.99530577185712,0.9998360334011148,3.0,33.0,0.0
0.00027085288153075706,0.0010376359962203357,2.998732693285811,2.0041928620775344,63.0,0.5
0.29514824083194374,0.00278282319170996,2.0045712222212284,0.10046527239239586,61.0,0.5
0.10354037597352846,49.99848681858951,0.0,0.003129411883353296,94.0,1.0
0.10228838250198824,50.001495082814095,1.9986061760677294,3.0,36.0,0.0
0.3,49.999929327021945,0.00012748310378414936,2.9647503659435887e-05,96.0,1.0
0.0041529679480117355,149.99837477211173,0.996623771796816,0.9991694754191106,107.0,1.0
0.06239189041261846,50.0014466787976,1.5037498315898175,1.5012541621298963,61.0,0.5
0.3,50.00027495613096,1.0044680043363385,1.001385127361877,64.0,0.5
0.03374948942169624,0.0019945471780251694,0.5071097258677361,1.0006558198516193,47.0,0.0
0.3,0.004048635456569835,0.9980959539593544,0.09495652107189057,62.0,0.5
0.19413919133709123,0.00846920652684713,0.0016435537714869599,0.0003776607186739478,91.0,1.0
0.3,150.0,2.9995148891703454,0.09582487833598671,87.0,1.0
0.20548439822364098,0.001680642871278272,2.0034088976101034,0.9984916867108652,70.0,0.5
0.1948704456022315,0.0,0.4970724988794319,2.9970516473668196,33.0,0.0
0.09510275764209092,149.99756823232457,0.0,0.0,88.0,1.0
0.10529489071813582,149.99797393048698,1.9964016541077327,0.9984943219984809,80.0,1.0
0.3,0.0,0.49515580147777194,1.0050177523639188,48.0,0.0
0.3,149.9928531032835,2.001103883487422,3.0,47.0,0.0
0.23386582741149592,39.99337304271667,0.0,0.0,155.11757,1.0
0.0,149.99814086322695,4.826119107536648e-05,0.0,111.0,1.0
0.0,50.001812546026365,0.0,0.003365874437241771,102.0,1.0
0.2045478135418748,49.99462142060993,2.0026978282669985,3.0,27.0,0.0
0.09867615710354415,90.0024653745542,1.9929683736646044,1.4953848508388927,118.0,1.0
0.3,149.99479779290922,0.00010558422762239807,0.0019047691221432792,88.0,1.0
0.09977736174927485,150.0,3.0,0.9966578599163266,67.0,0.5
0.09889605294382306,149.99866046519017,0.999653502674989,0.09908526135620713,78.0,0.5
0.0027482965099644182,149.99883372030442,3.0,1.001367461762664,102.0,1.0
0.09932110524716167,149.99788375687925,3.0,3.0,28.0,0.0
0.10225698039765939,0.0022488101369902563,2.9990885931816194,1.5006112912735214,111.0,1.0
0.0,50.00353307911954,0.49860829161630366,1.9999457811322296,76.0,0.5
0.0,49.995483663836964,2.000485381241419,1.9962539632203158,70.0,0.5
0.2035487127172654,0.0006275653066331268,2.9939916504425623,3.0,24.0,0.0
0.19786816990508282,0.0001717593261386592,2.9982159836262814,2.0045315943144795,43.0,0.0
0.24794663471482273,50.001922277710676,3.0,0.9982401638463957,51.08921,0.0
0.09989581740376156,150.0,0.4985316630417396,2.998422507425119,36.0,0.0
0.27963956605723905,89.99902124794629,0.0,0.0006980708933659435,130.0,1.0
0.0,40.00143651716639,0.99664853305578,0.9954200203283694,49.10097,0.0
0.20133973112808867,50.00120403577276,1.002824477763437,1.0019766389530742,61.0,0.5
0.0,150.0,2.0006477873861717,0.9952126555483128,98.0,1.0
0.1997972698315257,50.00320828867455,0.006228348678506908,1.0044914023946271e-05,96.0,1.0
0.29811774364397636,150.0,1.0023844159894626,1.0031958268371812,68.0,0.5
0.2024120038402141,0.00502691655028424,1.9958699485905114,0.9964529184570631,70.0,0.5
0.28167987105710496,90.00190715685264,0.0,0.001726805799107401,130.0,1.0
0.2981736036787786,0.0,0.4976309125708962,2.001510365486529,35.0,0.0
0.3,0.0,3.0,1.0054920381684953,89.0,1.0
0.002962866609000468,150.0,0.0,0.002199397298138932,106.0,1.0
0.19614905232850333,149.9991148998002,0.0,0.0018946525446288805,96.0,1.0
0.20008417295986775,50.002045388450455,3.0,2.9966143631267297,24.0,0.0
0.2952415209944381,0.0,3.0,3.0,47.0,0.0
0.10349293579351079,0.0,2.999789053640731,0.10125271859616307,101.0,1.0
0.10098888376415631,0.0,0.4999568069083441,2.004438614167072,74.0,0.5
0.0970262061450924,149.99959274114596,2.997018163750785,1.002218974166839,67.0,0.5
0.0,49.99715735287077,2.9974350347084977,0.09675081123711698,97.0,1.0
0.20054037603657743,149.99990009323795,2.9987954251657962,3.0,25.0,0.0
0.0,50.00169749532746,0.005095673752031098,0.0,102.0,1.0
0.19888976433873168,50.005621480888784,0.9943366549762336,3.0,31.0,0.0
0.1988813226784292,150.0,0.5033058536711063,0.0955584864401372,69.0,0.5
0.0009496861667230661,149.99800974761465,0.002668547589689137,0.0,111.0,1.0
0.10216131601644,0.0033149552110622645,0.4953231743752684,0.993860632748517,108.0,1.0
0.08102672712756044,109.99673365104967,1.5005701104528322,1.0036368822665584,53.0,0.0
0.004298901806720175,49.99862540664153,2.0026264318965477,1.9962088525592616,70.0,0.5
0.20347705528012883,149.995909279814,0.004726518116203604,0.0,101.0,1.0
0.0005322315643207152,149.9988688021381,1.000532252879571,0.9976440994542491,107.0,1.0
0.09825747664431725,0.0,0.5013248409648342,3.0,30.0,0.0
0.0714272876739773,100.00063687347547,1.0021329991897616,1.4998468539728604,64.41909,0.5
0.005313444194284349,49.99583079965896,2.002765773183419,0.10185976400584984,92.0,1.0
0.09769041481537366,150.0,0.9979238423115115,1.9980100462238415,83.0,1.0
0.19895951158976283,150.0,1.000832811402646,2.998978937358969,29.0,0.0
0.29939099854880813,0.00021118453739956411,2.996706156760554,1.9936143933647907,42.0,0.0
0.3,0.0013205954854338638,1.0043019210912154,2.9990322359296107,42.0,0.0
0.19982637936806696,0.0,2.996594418640622,2.9957838714631246,24.0,0.0
0.10220475398274811,149.99901023063404,1.9948389973404823,0.10379998816676453,70.0,0.5
0.20378983941991016,149.99822304914514,0.0012133488676502062,0.0013914710449707893,101.0,1.0
0.001855604957093781,50.00319707351489,2.9996745762546912,2.9998214438836857,56.0,0.0
0.3,0.0025385065478774576,0.9990664435903935,0.10545602562932013,62.0,0.5
0.19847972972493044,50.003928764651015,0.0,0.0,96.0,1.0
0.10178775008183971,0.0,3.0,1.500175489933168,111.0,1.0
0.19664912111457103,149.9977062163955,0.0,0.0015526328251961978,101.0,1.0
0.0,149.9967871128648,2.0007400300112224,1.0018338383203829,98.0,1.0
0.20004165927196627,0.0,0.5030765997015596,1.0005920151908638,65.0,0.5
0.19602173434408324,150.0,2.004142500185562,0.10221469251769413,68.0,0.5
0.29612586836672156,49.99990376944173,0.00033805832043352213,0.0,96.0,1.0
0.2752924458450002,89.99426103098128,0.0,0.0,130.0,1.0
0.0018957071389542016,0.00217787580179283,0.0,0.0,100.0,1.0
0.3,50.000476750516555,0.995899856093299,0.09543854299288668,87.0,1.0
0.06984081698547533,20.003887871309082,2.0037925216847006,1.4993522541401372,52.42047,0.0
0.1970876950221189,149.99648624967463,0.002792517596953256,0.0,101.0,1.0
0.004070248546643654,50.002050479755646,0.5003176158089258,2.0027220633305878,76.0,0.5
0.20790653819042992,0.004870068579301152,0.0,0.0,91.0,1.0
0.2047609165889343,49.99464459484862,3.0,1.0018158095430507,39.0,0.0
0.0,0.0,0.49643175799475103,1.9985801317298493,47.0,0.0
0.29439686679129623,150.0,1.003229772594545,0.9981045676562565,68.0,0.5
0.0,0.001024313572341056,2.002890683057608,1.9967758328137455,65.0,0.5
0.20497781426065276,50.00131187524398,0.9983841716942311,0.9999421033700672,61.0,0.5
0.09621202533929414,0.0,0.5004067039472884,0.10082740693104916,78.0,0.5
0.0,149.99357784918817,2.994683054859785,1.0001094996152302,102.0,1.0
0.1990464847803485,0.002636269036170506,2.9965075403581976,1.997720852461453,43.0,0.0
0.3,49.9991250807711,0.00822226115209856,0.0004946869949911832,81.0,1.0
0.1019856804659618,50.003612642220844,0.5004218505111595,0.0986408737564836,101.0,1.0
0.0044328813729807275,150.0,0.005506656281455447,0.0015220164059790216,126.0,1.0
6.61109892856668e-05,0.00398457311234372,3.0,3.0,52.0,0.0
0.10296252036109145,20.001483320633113,0.5005571074260426,1.0003222818695778,136.0,1.0
0.2980173811723987,49.998318417343185,1.0028979010884835,2.0004519069490505,35.0,0.0
0.0033703596379460734,149.99621991448282,2.995533584481903,1.9989237656111025,88.0,1.0
0.3,150.0,0.0025040757199229526,0.0033258622141420714,98.0,1.0
0.0,50.00247759550663,0.5009357042152421,2.0046171358452716,76.0,0.5
0.00011303582547002508,0.0027174302285784303,0.0,0.0035345135618452613,100.0,1.0
0.10139345165123384,0.0015138113918675158,0.0,0.0,97.0,1.0
0.2996551684117442,50.00038493097923,2.004953749093892,1.9952363019787853,39.0,0.0
0.2997943752107503,0.000789265147104922,0.0028644418138617056,0.0,78.0,0.5
0.07091420371397232,19.99426678921072,2.0015301844930202,1.5018338796707629,52.42047,0.0
0.2022985309013667,0.0,0.9977848331620676,2.998860987114874,35.0,0.0
0.3,49.9983199869602,0.0001573814347002364,0.0003292823667945504,96.0,1.0
0.09954455922875562,0.0006833835441611549,0.9975049440200386,0.9980764075227466,89.0,1.0
0.08036127623793334,39.997859968332044,0.9987242787440063,1.501517270864631,77.0,0.5
0.0,0.0,2.9981405522430444,1.0077893301345657,96.0,1.0
0.20089189081122252,50.00233916874084,1.0012246529223823,2.9989677963985475,31.0,0.0
0.09907760659128534,150.0,3.0,3.0,28.0,0.0
0.197942473352288,0.0,0.4980678135872684,0.9978193823595285,65.0,0.5
0.005694524426957237,0.0,0.4990287237634898,2.0003714451504155,47.0,0.0
0.2018618971073401,0.0,0.4974693681094706,0.9990824957881833,65.0,0.5
0.09747480968310467,49.99768901566111,0.0,0.00040758701245358054,94.0,1.0
0.10268086284859967,0.0,3.0,0.9967221632577409,82.0,1.0
0.09962225411143813,150.0,0.4995351881687342,0.9984103452028519,88.0,1.0
0.3,0.0,0.4967772030156022,1.0003037287911412,48.0,0.0
0.10128961635341903,150.0,0.5045206558608921,0.9955558306283694,88.0,1.0
0.10061277386133957,0.0,3.0,3.0,26.0,0.0
0.20023797538082688,0.0,1.9987930656409152,0.10625247641806024,67.0,0.5
0.11297493402624781,9.998298963030765,0.0,0.0,144.67497,1.0
0.19837251370022138,0.0,1.0013001092684102,2.996239559344468,35.0,0.0
0.10241993585548492,149.99399000834842,2.996120630214116,0.9980727166224642,67.0,0.5
0.1007180805964677,0.0,3.0,0.09225113336057872,101.0,1.0
0.1969814192759674,49.99947160926733,2.001413640761695,2.002882197757575,46.0,0.0
0.298461331550923,0.0,2.995988692627576,1.0014713167418525,89.0,1.0
0.11923560917398501,60.001271932608574,1.9979067118550085,1.4984686134375858,91.0,1.0
0.19529205246852152,149.99879391609997,0.9977348228208059,3.0,29.0,0.0
0.0016224887648486237,150.0,1.002405306188379,0.10202346107405275,91.0,1.0
0.09950086265506115,149.99882035991126,2.004723256149186,1.9975942747870952,60.0,0.5
0.09967005276659302,150.0,1.9984972058795358,0.999260481335336,80.0,1.0
0.20594397015475688,49.99618325778395,0.9978819437396569,3.0,31.0,0.0
0.24311941398451795,40.00143067477917,0.0008530424912906888,0.004860944545180174,144.0,1.0
0.0027776447119540982,49.99425223754628,0.5032891540362625,2.0019407920399015,76.0,0.5
0.10200109972611228,50.00175078240449,1.0003799119895436,3.0,34.0,0.0
0.11950679599726555,10.001500099309592,0.0008857963520081394,0.003527754401885314,144.67497,1.0
0.0,149.99939995086464,2.9982821926966388,0.10247280620061401,95.0,1.0
0.20191259771733464,150.0,2.999837345874849,2.9978666248792836,25.0,0.0
0.00374540989330553,50.000470922127285,2.010613471729827,2.00128337049834,70.0,0.5
0.0560105901209904,49.99840934790677,1.5056451384900245,1.496821133540711,61.0,0.5
0.10695555828315605,150.0,3.0,1.0002744977354745,67.0,0.5
0.20059177647105575,49.997864073939816,3.0,2.000106068164175,38.0,0.0
0.2987244752858686,0.0032935916912130428,2.9986467833526116,3.0,47.0,0.0
0.07751510010662298,130.000102760782,1.5011634812203132,2.0035447351445725,78.0,0.5
0.2038121265208617,50.00308819516375,0.0,0.0,94.0,1.0
0.06290730779871914,49.997915820721886,1.496410691098392,1.4995737308548291,61.0,0.5
0.3,149.9951489194345,0.0,0.0,88.0,1.0
0.1986050964598511,0.0,2.994841193046399,0.10129936381351093,70.0,0.5
0.09839754474002252,19.99611273840702,0.5059721301516908,0.9984865250221171,136.0,1.0
0.0,0.002002594037855991,2.9998923937574986,0.9973372597126524,96.0,1.0
0.20208593658456048,49.99823621812921,1.0022643115884815,2.000263489371247,61.0,0.5
0.0,149.9988760640567,0.495972619059042,0.1079367073032155,91.0,1.0
0.3,50.00167529148581,2.0016607517853804,2.001315316507484,39.0,0.0
0.3,49.99883414001938,3.0,0.10104907190052768,70.0,0.5
0.0002303344305949194,49.99976100309862,0.9946135982383171,0.10149633677860961,85.0,1.0
0.0,0.0,0.0,0.0005686735211433219,100.0,1.0
0.0004145114696364772,0.0,2.002565050302195,2.003251472238205,65.0,0.5
0.07256742980576342,39.99866921224424,0.0,0.0,141.18257,1.0
0.17768299175379226,69.99982602072609,0.504775648120679,0.9979704129590126,91.0,1.0
0.20275413277655982,0.0,0.0032396048801972715,0.006521970694305793,88.0,1.0
0.19758841562147347,149.9966412402348,0.5007961082646947,0.9977631409983831,50.0,0.0
0.0016568682932570622,149.99690051164532,3.0,1.0012539576606296,102.0,1.0
0.2262511655182928,39.996287137292434,0.0,0.005838029876755448,155.11757,1.0
0.0,50.001307033775774,2.002918653237466,3.0,61.0,0.5
0.11121928495254643,10.001070539423694,0.0,0.0,144.67497,1.0
0.0977877352476463,0.00019431256677403353,0.9962521770511393,2.0069873147198054,51.0,0.0
0.0,149.99614284299665,2.9991476701157724,1.0015487445758258,102.0,1.0
0.19740461608018386,0.0,3.0,2.00120042810103,43.0,0.0
0.2062398335979406,0.0010549290686688308,1.9974759748643995,0.09110728164817453,67.0,0.5
0.3,49.99301708593574,3.0,2.995454642031719,43.0,0.0
0.004915997172349833,149.9982635174762,2.9947421107176395,1.0012210286874965,102.0,1.0
0.19976817490773044,49.994524113717745,0.0,0.0,94.0,1.0
0.09809764711719292,50.000731997708314,3.0,0.9932603046658572,63.0,0.5
0.0003245702890609842,50.00400270428773,2.001497876868811,1.0001828478033876,97.0,1.0
0.2998614977228493,0.0,0.0024209339040850274,0.0003792010565808992,101.0,1.0
0.11225757953200295,9.997670430513763,0.0,0.0,144.67497,1.0
0.20003215452000356,49.99638776284057,1.9975600057861607,0.10244379864077185,67.0,0.5
0.10176880894275148,0.0,0.999840478812319,0.10008144204197385,79.0,0.1
0.09545080986492122,49.99703397730588,1.9998975954339149,0.09870527224422738,96.0,1.0
0.1974820959296188,0.0030423098261439757,3.0,0.09878775832875415,70.0,0.5
0.2981162668122334,0.0,0.49676573710035243,1.9971124946921242,35.0,0.0
0.08112567298964588,109.99962346802523,1.499782255947953,1.0050051640982605,53.0,0.0
0.20327404303198715,0.0038109564286986706,0.4943755019730054,1.0017999936954203,65.0,0.5
0.09723506127316744,150.0,3.0,0.9972658245067619,67.0,0.5
0.0,49.9988547038453,0.008435274687343581,0.002891930615394068,102.0,1.0
0.0017898429779751048,49.99459556940788,0.9979751033572137,0.0976698209001217,85.0,1.0
0.20352746521274895,149.99810245332947,3.0,2.998388379915083,25.0,0.0
0.0,149.9972548382263,1.0048434899991576,0.09918119300598456,91.0,1.0
0.19872706746338162,150.0,0.49070487692912285,2.0003476853974167,56.0,0.0
0.0,49.996557760107656,1.0079790537903932,2.9996649935582016,56.0,0.0
0.03480108653428453,139.9950153411653,2.5011221792394487,1.5004200288949108,67.0,0.5
0.006364991180372069,149.9998927985497,1.9985923661468532,0.10600127050063361,91.0,1.0
0.0,149.9964392419808,2.997581061721709,2.00002696569724,88.0,1.0
0.3,50.00021681084078,2.000380986029223,2.999317805748197,47.0,0.0
0.00039706182937021897,50.000334975983414,2.0066144890880713,3.0,61.0,0.5
0.0,50.00780138104051,3.0,2.001605106520945,61.0,0.5
0.0,0.0,2.999891737535997,1.001146676122853,96.0,1.0
0.19887692955198077,150.0,2.998545870360289,2.005075142697515,38.0,0.0
0.19704591811841105,49.997408727588876,2.000622923190416,1.9982381917821228,46.0,0.0
0.104131841601219,0.00120892491413002,1.9989074509429074,0.998854895730124,84.0,1.0
0.19727196295482402,150.0,3.0,1.998154079809051,38.0,0.0
0.005537101421076795,149.99939876399552,0.9988541679489532,1.997794210585784,81.0,1.0
0.3,149.99721884568595,0.9957562168616917,2.0043456987048276,36.0,0.0
0.29660425324786116,49.997975861587435,3.0,0.9997179863313584,101.0,1.0
0.0024131042806146974,150.0,0.006343523605432998,0.004213602358332059,106.0,1.0
0.10186286163544722,0.003816630954425587,0.0,0.005989919531479722,94.0,1.0
0.11839856548030503,59.99971783554745,1.9993864729345012,1.5011861707372365,91.0,1.0
0.2997134472280282,50.003737115029146,0.0,0.0,96.0,1.0
0.2997352111422636,0.0010937888235228127,0.9958726844029876,1.9976009368947358,36.0,0.0
0.19779466267690482,149.9968091210532,0.0,0.002708122365999459,101.0,1.0
0.2038154526558177,149.9995865886598,3.0,3.0,25.0,0.0
0.10094747191512297,50.002696522793,0.9970372365877962,2.996776553631503,34.0,0.0
0.2014600698224002,49.99896417791634,3.0,0.9987080515902308,39.0,0.0
0.1991054649111115,149.99912105156923,0.0,0.0007621090867121543,96.0,1.0
0.0,0.0025034847228462926,2.995417284508565,0.10033941110749961,86.0,1.0
0.2997787458116849,149.99879772698458,1.004298369958594,2.0039199015028184,36.0,0.0
0.2989715143043774,49.9972895266336,0.49935630410093246,0.9970526238480589,51.0,0.0
0.0,150.0,1.001250432956143,3.0,75.0,0.5
0.2978947036463806,49.99617360888832,0.501441458012127,0.09742912859522027,100.0,1.0
0.3,0.0,0.9963284462975857,0.09900039952315375,62.0,0.5
0.199735972903227,50.00086126375082,0.0,0.0,96.0,1.0
0.003360340854559874,0.0,2.0001210169116006,1.003807977425744,90.0,1.0
0.10387629042839594,50.00083987959529,2.9988236182830392,3.0,28.0,0.0
0.0,149.9975763446774,0.0,0.0,111.0,1.0
0.3,149.9990098351123,2.9955940360052713,2.0008389791142642,43.0,0.0
0.3,50.00323568734836,0.0,0.0,94.0,1.0
0.09965735621597298,50.001741696234355,0.9982811110397224,0.10179489526602747,90.0,1.0
0.0008809821856839759,49.99324424600496,0.4996793569365082,0.10098135834625935,85.0,1.0
0.3,0.0005272176638164442,1.0017628790207158,2.0037121753309006,36.0,0.0
0.3,50.000323508218926,1.999976765342035,3.0,47.0,0.0
0.03655497579272103,0.001284920734746004,0.5062343787482905,1.0028389930861294,47.0,0.0
0.0776442160679674,10.003278973469609,1.9948554932424603,1.00376956167295,77.0,0.5
0.10031785123812623,0.0034496969049968114,0.5033295456210377,3.0,30.0,0.0
0.299373773260679,50.00300040453632,3.0,2.99773568493627,43.0,0.0
0.1993573166578469,0.001989825014467055,0.5008770510546989,1.0039428779089143,65.0,0.5
0.042948472828231915,139.99559310746838,2.5057210819756683,1.4977434922999047,67.0,0.5
0.2010387152388682,50.000489175488624,2.997163128072772,0.9998321294025221,39.0,0.0
0.09996601833210672,150.0,2.9998301131159306,0.10054878813986445,69.0,0.5
0.3,150.0,1.9983831066562001,0.09849488491460356,92.0,1.0
0.1971502633517721,49.99715775901524,2.9981318440623714,0.9998533274641863,39.0,0.0
0.1999105981522298,50.00539111049349,2.000514638020933,2.9988205177000085,27.0,0.0
0.2985696164829133,0.0,0.0018972271624352395,0.0,101.0,1.0
0.19738081751280945,50.00347617214602,0.9999650031103223,0.09942694484033035,80.0,1.0
0.3,149.99755418861736,3.0,2.999195073268761,51.0,0.0
0.002638595827878043,150.0,2.001715936540212,0.9978240914906468,98.0,1.0
0.0021236858594446215,50.000740705653335,2.0003687627298947,2.003015940396756,70.0,0.5
0.3,0.0,3.0,1.000016224199567,89.0,1.0
0.10003247524825598,49.99810521801506,0.002253793449551312,0.0026362919405631046,94.0,1.0
0.19729526661532978,50.0017215727397,2.9965126925749304,3.0,24.0,0.0
0.19640996672290434,149.99987580168752,0.0,0.0006537455603745008,101.0,1.0
0.3,149.99501497034396,2.9959237557177643,2.002561517952332,43.0,0.0
0.2966346694112555,49.99899031086296,2.0015864591271333,2.0025093282529927,39.0,0.0
0.19882671419313497,0.005117495666285292,1.994856273346177,0.9990205495696123,70.0,0.5
0.10301168347972307,50.00673558422478,0.49643412507971035,1.0000344876929792,89.0,1.0
0.0024572806486547758,49.99845897913449,1.0029683495520396,2.0032636978793517,75.0,0.5
0.09668200957450628,149.99864495605487,0.0058422438156578126,0.0,101.0,1.0
0.3,0.0015019438731745862,0.0,0.00030633015844163373,78.0,0.5
0.0,0.000287036895693208,2.9993179100600047,2.9994481219531934,52.0,0.0
0.11390879501778231,10.00184249267518,0.0,0.0,144.67497,1.0
0.0,50.002624579991505,1.003235574099238,1.9971374577115002,75.0,0.5
0.08046135479782482,40.000571780505986,0.9978383967670168,1.5037523330037619,77.0,0.5
0.10126589823045351,150.0,0.0028373146027967956,0.0,101.0,1.0
0.29374031156975644,50.00294822778551,0.0,0.0,96.0,1.0
0.0,49.99834326115203,2.998882461501752,2.0017396174784325,61.0,0.5
0.0,50.003372902978086,0.9963334997355805,2.996270031000104,56.0,0.0
0.0981982568774524,89.99809962494841,1.9968786738108921,1.4960792491872599,118.0,1.0
0.29317217723769207,49.9983344064038,0.9965161619722565,2.9951587342925508,45.0,0.0
0.04312968824680366,140.0025893901764,2.497913359320707,1.497055242671222,67.0,0.5
0.0,0.0004925641028110802,2.005103079624429,0.9942770102391861,90.0,1.0
